Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 10:12:58,93.0,93.0,
PLC - Height,2023/02/16 10:13:01,94.0,94.0,
PLC - Height,2023/02/16 10:13:04,95.0,95.0,
PLC - Height,2023/02/16 10:13:07,96.0,96.0,
PLC - Height,2023/02/16 10:13:10,97.0,97.0,
PLC - Height,2023/02/16 10:13:13,98.0,98.0,
PLC - Height,2023/02/16 10:13:16,99.0,99.0,
PLC - Height,2023/02/16 10:13:19,100.0,100.0,
PLC - Height,2023/02/16 10:13:22,99.0,99.0,
PLC - Height,2023/02/16 10:13:25,98.0,98.0,
PLC - Height,2023/02/16 10:13:28,97.0,97.0,
PLC - Height,2023/02/16 10:13:31,96.0,96.0,
PLC - Height,2023/02/16 10:13:34,95.0,95.0,
PLC - Height,2023/02/16 10:13:38,94.0,94.0,
PLC - Height,2023/02/16 10:13:41,93.0,93.0,
PLC - Height,2023/02/16 10:13:45,92.0,92.0,
PLC - Height,2023/02/16 10:13:49,91.0,91.0,
PLC - Height,2023/02/16 10:13:52,90.0,90.0,
PLC - Height,2023/02/16 10:13:56,89.0,89.0,
PLC - Height,2023/02/16 10:13:59,88.0,88.0,
PLC - Height,2023/02/16 10:14:03,87.0,87.0,
PLC - Height,2023/02/16 10:14:06,86.0,86.0,
PLC - Height,2023/02/16 10:14:09,85.0,85.0,
PLC - Height,2023/02/16 10:14:12,84.0,84.0,
PLC - Height,2023/02/16 10:14:15,83.0,83.0,
PLC - Height,2023/02/16 10:14:18,82.0,82.0,
PLC - Height,2023/02/16 10:14:21,81.0,81.0,
PLC - Height,2023/02/16 10:14:24,80.0,80.0,
PLC - Height,2023/02/16 10:14:26,81.0,81.0,
PLC - Height,2023/02/16 10:14:29,82.0,82.0,
PLC - Height,2023/02/16 10:14:31,83.0,83.0,
PLC - Height,2023/02/16 10:14:34,84.0,84.0,
PLC - Height,2023/02/16 10:14:37,85.0,85.0,
PLC - Height,2023/02/16 10:14:40,86.0,86.0,
PLC - Height,2023/02/16 10:14:43,87.0,87.0,
